ER,1
4,0.5
0,.241
0,.148
0,.074
1,.037
0,0
0,0
0,0
0,0
0,0
3,0
1,0
3,0
2,0
0,0
0,0
0,0
0,0
0,0
2,0
1,0
1,0
1,0
2,0
2,0
0,0
1,0
0,0
0,0
0,0
4,0
1,0
0,0
0,0
1,0
1,0
0,0
0,0
0,0
4,0
0,0
1,0
1,0
1,0
2,0
2,0
3,0
0,0
0,0
0,0
2,0
2,0
3,0
1,0
